39.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,INFO;WORKFLOW,FINER
05:44:17.0 (12420932)|VARIABLE_SCOPE_BEGIN|[21]|this|communityCaseMgmtController|true|false
05:44:17.0 (12463979)|VARIABLE_ASSIGNMENT|[21]|this|{}|0x46497e78
05:44:17.0 (12470052)|STATEMENT_EXECUTE|[1]
05:44:17.0 (12471265)|STATEMENT_EXECUTE|[3]
05:44:17.0 (12472556)|STATEMENT_EXECUTE|[4]
05:44:17.0 (12473537)|STATEMENT_EXECUTE|[5]
05:44:17.0 (12474517)|STATEMENT_EXECUTE|[6]
05:44:17.0 (12475653)|STATEMENT_EXECUTE|[7]
05:44:17.0 (12476654)|STATEMENT_EXECUTE|[8]
05:44:17.0 (12477620)|STATEMENT_EXECUTE|[9]
05:44:17.0 (12478524)|STATEMENT_EXECUTE|[11]
05:44:17.0 (12479721)|STATEMENT_EXECUTE|[12]
05:44:17.0 (12480744)|STATEMENT_EXECUTE|[13]
05:44:17.0 (12481772)|STATEMENT_EXECUTE|[15]
05:44:17.0 (12482979)|STATEMENT_EXECUTE|[17]
05:44:17.0 (12483924)|STATEMENT_EXECUTE|[18]
05:44:17.0 (12484877)|STATEMENT_EXECUTE|[19]
05:44:17.0 (12496861)|STATEMENT_EXECUTE|[22]
05:44:17.0 (12498061)|STATEMENT_EXECUTE|[23]
05:44:17.0 (12529509)|HEAP_ALLOCATE|[23]|Bytes:85
05:44:17.0 (12537464)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
05:44:17.0 (12539764)|STATEMENT_EXECUTE|[1]
05:44:17.0 (12544447)|SYSTEM_METHOD_EXIT|[1]|UserInfo
05:44:17.0 (12553870)|METHOD_ENTRY|[23]||System.UserInfo.getUserId()
05:44:17.0 (12585800)|METHOD_EXIT|[23]||System.UserInfo.getUserId()
05:44:17.0 (12597215)|HEAP_ALLOCATE|[23]|Bytes:4
05:44:17.0 (12607539)|SYSTEM_METHOD_ENTRY|[23]|communityCaseMgmtController.__sfdc_currentUserId(Id)
05:44:17.0 (12633419)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x46497e78
05:44:17.0 (12817988)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"00524000005uNfKAAU"
05:44:17.0 (12902893)|VARIABLE_ASSIGNMENT|[11]|this.currentUserId|"00524000005uNfKAAU"|0x46497e78
05:44:17.0 (12912573)|SYSTEM_METHOD_EXIT|[23]|communityCaseMgmtController.__sfdc_currentUserId(Id)
05:44:17.0 (12916129)|STATEMENT_EXECUTE|[24]
05:44:17.0 (12919782)|HEAP_ALLOCATE|[24]|Bytes:105
05:44:17.0 (12927778)|HEAP_ALLOCATE|[24]|Bytes:4
05:44:17.0 (12935561)|HEAP_ALLOCATE|[24]|Bytes:7
05:44:17.0 (12941793)|SYSTEM_METHOD_ENTRY|[24]|communityCaseMgmtController.__sfdc_currentUserId()
05:44:17.0 (13059635)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"currentUserId":"00524000005uNfKAAU"}|0x46497e78
05:44:17.0 (13069496)|SYSTEM_METHOD_EXIT|[24]|communityCaseMgmtController.__sfdc_currentUserId()
05:44:17.0 (14021359)|SOQL_EXECUTE_BEGIN|[24]|Aggregations:0|SELECT id, name, firstname, lastname, contactid, fullphotourl, phone, email FROM user WHERE id = :tmpVar1
05:44:17.0 (14030050)|LIMIT_USAGE|[24]|SOQL|1|100
05:44:17.0 (14038145)|LIMIT_USAGE|[24]|AGGS|0|300
05:44:17.0 (16871506)|SOQL_EXECUTE_END|[24]|Rows:1
05:44:17.0 (16878446)|LIMIT_USAGE|[24]|SOQL_ROWS|1|50000
05:44:17.0 (16889566)|HEAP_ALLOCATE|[24]|Bytes:8
05:44:17.0 (16904441)|HEAP_ALLOCATE|[24]|Bytes:183
05:44:17.0 (16954674)|HEAP_ALLOCATE|[24]|Bytes:8
05:44:17.0 (16964152)|HEAP_ALLOCATE|[24]|Bytes:30
05:44:17.0 (17008765)|HEAP_ALLOCATE|[24]|Bytes:28
05:44:17.0 (17022137)|SYSTEM_METHOD_ENTRY|[24]|communityCaseMgmtController.__sfdc_currentUser(User)
05:44:17.0 (17150485)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"currentUserId":"00524000005uNfKAAU"}|0x46497e78
05:44:17.0 (17167343)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{"Id":"00524000005uNfKAAU","Name":"Neela SN","FirstName":"Neela","LastName":"SN","FullPhotoUrl":"https://c.cs88.conte (43 more) ...","Email":"neela@lightful.com"}|0x6af9ac9e
05:44:17.0 (17179735)|VARIABLE_ASSIGNMENT|[12]|this.currentUser|{"Id":"00524000005uNfKAAU","Name":"Neela SN","FirstName":"Neela","LastName":"SN","FullPhotoUrl":"https://c.cs88.conte (43 more) ...","Email":"neela@lightful.com"}|0x46497e78
05:44:17.0 (17187427)|SYSTEM_METHOD_EXIT|[24]|communityCaseMgmtController.__sfdc_currentUser(User)
05:44:17.0 (17190952)|STATEMENT_EXECUTE|[25]
05:44:17.0 (17216214)|HEAP_ALLOCATE|[25]|Bytes:4
05:44:17.0 (17310066)|SYSTEM_METHOD_ENTRY|[25]|communityCaseMgmtController.__sfdc_newCaseOwner(Contact)
05:44:17.0 (17433698)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"currentUser":"0x6af9ac9e","currentUserId":"00524000005uNfKAAU"}|0x46497e78
05:44:17.0 (17443710)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{}|0x76665267
05:44:17.0 (17451154)|VARIABLE_ASSIGNMENT|[6]|this.newCaseOwner|{}|0x46497e78
05:44:17.0 (17456996)|SYSTEM_METHOD_EXIT|[25]|communityCaseMgmtController.__sfdc_newCaseOwner(Contact)
05:44:17.0 (17460429)|STATEMENT_EXECUTE|[27]
05:44:17.0 (17468290)|SYSTEM_METHOD_ENTRY|[27]|communityCaseMgmtController.__sfdc_showCreateCase(Boolean)
05:44:17.0 (17571317)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"currentUser":"0x6af9ac9e","currentUserId":"00524000005uNfKAAU","newCaseOwner":"0x76665267"}|0x46497e78
05:44:17.0 (17581619)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|false
05:44:17.0 (17586396)|HEAP_ALLOCATE|[17]|Bytes:5
05:44:17.0 (17591579)|VARIABLE_ASSIGNMENT|[17]|this.showCreateCase|false|0x46497e78
05:44:17.0 (17596935)|SYSTEM_METHOD_EXIT|[27]|communityCaseMgmtController.__sfdc_showCreateCase(Boolean)
05:44:17.0 (17599864)|STATEMENT_EXECUTE|[29]
05:44:17.0 (17648863)|HEAP_ALLOCATE|[29]|Bytes:4
05:44:17.0 (17672790)|SYSTEM_CONSTRUCTOR_ENTRY|[29]|<init>()
05:44:17.0 (17688554)|SYSTEM_CONSTRUCTOR_EXIT|[29]|<init>()
05:44:17.0 (17696558)|SYSTEM_METHOD_ENTRY|[29]|communityCaseMgmtController.__sfdc_conRelatedAccsList(List<AccountContactRelation>)
05:44:17.0 (17800818)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"currentUser":"0x6af9ac9e","currentUserId":"00524000005uNfKAAU","newCaseOwner":"0x76665267","showCreateCase":false}|0x46497e78
05:44:17.0 (17808049)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
05:44:17.0 (17815844)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|[]|0x10c5f46e
05:44:17.0 (17822637)|VARIABLE_ASSIGNMENT|[18]|this.conRelatedAccsList|[]|0x46497e78
05:44:17.0 (17828263)|SYSTEM_METHOD_EXIT|[29]|communityCaseMgmtController.__sfdc_conRelatedAccsList(List<AccountContactRelation>)
05:44:17.0 (17831166)|STATEMENT_EXECUTE|[30]
05:44:17.0 (17873235)|HEAP_ALLOCATE|[30]|Bytes:4
05:44:17.0 (17899800)|SYSTEM_METHOD_ENTRY|[30]|communityCaseMgmtController.__sfdc_myOrgCases(Map<Id,List<Case>>)
05:44:17.0 (18014946)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"conRelatedAccsList":"0x10c5f46e","currentUser":"0x6af9ac9e","currentUserId":"00524000005uNfKAAU","newCaseOwner":"0x76665267","showCreateCase":false}|0x46497e78
05:44:17.0 (18026519)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{}|0x4c56f595
05:44:17.0 (18033187)|VARIABLE_ASSIGNMENT|[5]|this.myOrgCases|{}|0x46497e78
05:44:17.0 (18038378)|SYSTEM_METHOD_EXIT|[30]|communityCaseMgmtController.__sfdc_myOrgCases(Map<Id,List<Case>>)
05:44:17.0 (18041230)|STATEMENT_EXECUTE|[31]
05:44:17.0 (18046830)|HEAP_ALLOCATE|[31]|Bytes:4
05:44:17.0 (18059422)|SYSTEM_METHOD_ENTRY|[31]|communityCaseMgmtController.__sfdc_accName(Map<Id,String>)
05:44:17.0 (18169362)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"conRelatedAccsList":"0x10c5f46e","currentUser":"0x6af9ac9e","currentUserId":"00524000005uNfKAAU","myOrgCases":"0x4c56f595","newCaseOwner":"0x76665267","showCreateCase":false}|0x46497e78
05:44:17.0 (18177520)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{}|0x8e76312
05:44:17.0 (18183569)|VARIABLE_ASSIGNMENT|[7]|this.accName|{}|0x46497e78
05:44:17.0 (18188354)|SYSTEM_METHOD_EXIT|[31]|communityCaseMgmtController.__sfdc_accName(Map<Id,String>)
05:44:17.0 (18190999)|STATEMENT_EXECUTE|[32]
05:44:17.0 (18196057)|HEAP_ALLOCATE|[32]|Bytes:4
05:44:17.0 (18206333)|SYSTEM_METHOD_ENTRY|[32]|communityCaseMgmtController.__sfdc_accCaseCount(Map<Id,Integer>)
05:44:17.0 (18316495)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accName":"0x8e76312","conRelatedAccsList":"0x10c5f46e","currentUser":"0x6af9ac9e","currentUserId":"00524000005uNfKAAU","myOrgCases":"0x4c56f595","newCaseOwner":"0x76665267","showCreateCase":false}|0x46497e78
05:44:17.0 (18324504)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{}|0x37be80e4
05:44:17.0 (18330235)|VARIABLE_ASSIGNMENT|[9]|this.accCaseCount|{}|0x46497e78
05:44:17.0 (18335681)|SYSTEM_METHOD_EXIT|[32]|communityCaseMgmtController.__sfdc_accCaseCount(Map<Id,Integer>)
05:44:17.0 (18342548)|SYSTEM_METHOD_ENTRY|[34]|communityCaseMgmtController.__sfdc_currentUser()
05:44:17.0 (18457836)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accCaseCount":"0x37be80e4","accName":"0x8e76312","conRelatedAccsList":"0x10c5f46e","currentUser":"0x6af9ac9e","currentUserId":"00524000005uNfKAAU","myOrgCases":"0x4c56f595","newCaseOwner":"0x76665267","showCreateCase":false}|0x46497e78
05:44:17.0 (18466854)|SYSTEM_METHOD_EXIT|[34]|communityCaseMgmtController.__sfdc_currentUser()
05:44:17.0 (18476686)|STATEMENT_EXECUTE|[44]
05:44:17.0 (18477961)|STATEMENT_EXECUTE|[45]
05:44:17.0 (18488435)|HEAP_ALLOCATE|[45]|Bytes:4
05:44:17.0 (18507471)|SYSTEM_METHOD_ENTRY|[45]|communityCaseMgmtController.__sfdc_con(Contact)
05:44:17.0 (18622819)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accCaseCount":"0x37be80e4","accName":"0x8e76312","conRelatedAccsList":"0x10c5f46e","currentUser":"0x6af9ac9e","currentUserId":"00524000005uNfKAAU","myOrgCases":"0x4c56f595","newCaseOwner":"0x76665267","showCreateCase":false}|0x46497e78
05:44:17.0 (18630864)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{}|0x3d115ad0
05:44:17.0 (18636827)|VARIABLE_ASSIGNMENT|[13]|this.con|{}|0x46497e78
05:44:17.0 (18641710)|SYSTEM_METHOD_EXIT|[45]|communityCaseMgmtController.__sfdc_con(Contact)
05:44:17.0 (18644308)|STATEMENT_EXECUTE|[46]
05:44:17.0 (18648282)|SYSTEM_METHOD_ENTRY|[46]|communityCaseMgmtController.__sfdc_currentUser()
05:44:17.0 (18758329)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accCaseCount":"0x37be80e4","accName":"0x8e76312","con":"0x3d115ad0","conRelatedAccsList":"0x10c5f46e","currentUser":"0x6af9ac9e","currentUserId":"00524000005uNfKAAU","myOrgCases":"0x4c56f595","newCaseOwner":"0x76665267","showCreateCase":false}|0x46497e78
05:44:17.0 (18767210)|SYSTEM_METHOD_EXIT|[46]|communityCaseMgmtController.__sfdc_currentUser()
05:44:17.0 (18796491)|SYSTEM_METHOD_ENTRY|[46]|communityCaseMgmtController.__sfdc_newCaseOwner()
05:44:17.0 (18902557)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accCaseCount":"0x37be80e4","accName":"0x8e76312","con":"0x3d115ad0","conRelatedAccsList":"0x10c5f46e","currentUser":"0x6af9ac9e","currentUserId":"00524000005uNfKAAU","myOrgCases":"0x4c56f595","newCaseOwner":"0x76665267","showCreateCase":false}|0x46497e78
05:44:17.0 (18911051)|SYSTEM_METHOD_EXIT|[46]|communityCaseMgmtController.__sfdc_newCaseOwner()
05:44:17.0 (19229126)|VARIABLE_ASSIGNMENT|[46]|this.FirstName|"Neela"|0x76665267
05:44:17.0 (19232940)|STATEMENT_EXECUTE|[47]
05:44:17.0 (19240546)|SYSTEM_METHOD_ENTRY|[47]|communityCaseMgmtController.__sfdc_currentUser()
05:44:17.0 (19375508)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accCaseCount":"0x37be80e4","accName":"0x8e76312","con":"0x3d115ad0","conRelatedAccsList":"0x10c5f46e","currentUser":"0x6af9ac9e","currentUserId":"00524000005uNfKAAU","myOrgCases":"0x4c56f595","newCaseOwner":"0x76665267","showCreateCase":false}|0x46497e78
05:44:17.0 (19385689)|SYSTEM_METHOD_EXIT|[47]|communityCaseMgmtController.__sfdc_currentUser()
05:44:17.0 (19409404)|SYSTEM_METHOD_ENTRY|[47]|communityCaseMgmtController.__sfdc_newCaseOwner()
05:44:17.0 (19517630)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accCaseCount":"0x37be80e4","accName":"0x8e76312","con":"0x3d115ad0","conRelatedAccsList":"0x10c5f46e","currentUser":"0x6af9ac9e","currentUserId":"00524000005uNfKAAU","myOrgCases":"0x4c56f595","newCaseOwner":"0x76665267","showCreateCase":false}|0x46497e78
05:44:17.0 (19525941)|SYSTEM_METHOD_EXIT|[47]|communityCaseMgmtController.__sfdc_newCaseOwner()
05:44:17.0 (19555088)|VARIABLE_ASSIGNMENT|[47]|this.LastName|"SN"|0x76665267
05:44:17.0 (19557600)|STATEMENT_EXECUTE|[48]
05:44:17.0 (19562654)|SYSTEM_METHOD_ENTRY|[48]|communityCaseMgmtController.__sfdc_currentUser()
05:44:17.0 (19678632)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accCaseCount":"0x37be80e4","accName":"0x8e76312","con":"0x3d115ad0","conRelatedAccsList":"0x10c5f46e","currentUser":"0x6af9ac9e","currentUserId":"00524000005uNfKAAU","myOrgCases":"0x4c56f595","newCaseOwner":"0x76665267","showCreateCase":false}|0x46497e78
05:44:17.0 (19686622)|SYSTEM_METHOD_EXIT|[48]|communityCaseMgmtController.__sfdc_currentUser()
05:44:17.0 (19706391)|SYSTEM_METHOD_ENTRY|[48]|communityCaseMgmtController.__sfdc_newCaseOwner()
05:44:17.0 (19811483)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accCaseCount":"0x37be80e4","accName":"0x8e76312","con":"0x3d115ad0","conRelatedAccsList":"0x10c5f46e","currentUser":"0x6af9ac9e","currentUserId":"00524000005uNfKAAU","myOrgCases":"0x4c56f595","newCaseOwner":"0x76665267","showCreateCase":false}|0x46497e78
05:44:17.0 (19818879)|SYSTEM_METHOD_EXIT|[48]|communityCaseMgmtController.__sfdc_newCaseOwner()
05:44:17.0 (19850725)|VARIABLE_ASSIGNMENT|[48]|this.Email|"neela@lightful.com"|0x76665267
05:44:17.0 (19853220)|STATEMENT_EXECUTE|[50]
05:44:17.0 (19857078)|HEAP_ALLOCATE|[50]|Bytes:118
05:44:17.0 (19863340)|HEAP_ALLOCATE|[50]|Bytes:4
05:44:17.0 (20107965)|SOQL_EXECUTE_BEGIN|[50]|Aggregations:0|SELECT AccountId, ContactId, IsActive, IsDirect, Roles FROM AccountContactRelation WHERE ContactId = '0039E000004AdCP'
05:44:17.0 (20114433)|LIMIT_USAGE|[50]|SOQL|2|100
05:44:17.0 (20120888)|LIMIT_USAGE|[50]|AGGS|0|300
05:44:17.0 (22026588)|SOQL_EXECUTE_END|[50]|Rows:2
05:44:17.0 (22032585)|LIMIT_USAGE|[50]|SOQL_ROWS|3|50000
05:44:17.0 (22043064)|HEAP_ALLOCATE|[50]|Bytes:12
05:44:17.0 (22055941)|HEAP_ALLOCATE|[50]|Bytes:246
05:44:17.0 (22078520)|HEAP_ALLOCATE|[50]|Bytes:12
05:44:17.0 (22091511)|SYSTEM_METHOD_ENTRY|[50]|communityCaseMgmtController.__sfdc_conRelatedAccsList(List<AccountContactRelation>)
05:44:17.0 (22222324)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accCaseCount":"0x37be80e4","accName":"0x8e76312","con":"0x3d115ad0","conRelatedAccsList":"0x10c5f46e","currentUser":"0x6af9ac9e","currentUserId":"00524000005uNfKAAU","myOrgCases":"0x4c56f595","newCaseOwner":"0x76665267","showCreateCase":false}|0x46497e78
05:44:17.0 (22240907)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|[{"AccountId":"0019E000006wqt7QAA","ContactId":"0039E000004AdCPQA0","IsActive":true,"IsDirect":false,"Id":"07k9E000000f4JJQAY"},{"AccountId":"0019E000005FzZJQA0","ContactId":"0039E000004AdCPQA0","IsActive":true,"IsDirect":true,"Id":"07k9E000000f4IpQAI"}]|0x76efe7bb
05:44:17.0 (22254798)|VARIABLE_ASSIGNMENT|[18]|this.conRelatedAccsList|[{"AccountId":"0019E000006wqt7QAA","ContactId":"0039E000004AdCPQA0","IsActive":true,"IsDirect":false,"Id":"07k9E000000f4JJQAY"},{"AccountId":"0019E000005FzZJQA0","ContactId":"0039E000004AdCPQA0","IsActive":true,"IsDirect":true,"Id":"07k9E000000f4IpQAI"}]|0x46497e78
05:44:17.0 (22262598)|SYSTEM_METHOD_EXIT|[50]|communityCaseMgmtController.__sfdc_conRelatedAccsList(List<AccountContactRelation>)
05:44:17.0 (22266222)|STATEMENT_EXECUTE|[54]
05:44:17.0 (22269835)|HEAP_ALLOCATE|[54]|Bytes:168
05:44:17.0 (22274908)|HEAP_ALLOCATE|[54]|Bytes:4
05:44:17.0 (22283392)|SYSTEM_METHOD_ENTRY|[54]|communityCaseMgmtController.__sfdc_currentUserId()
05:44:17.0 (22410403)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accCaseCount":"0x37be80e4","accName":"0x8e76312","con":"0x3d115ad0","conRelatedAccsList":"0x76efe7bb","currentUser":"0x6af9ac9e","currentUserId":"00524000005uNfKAAU","myOrgCases":"0x4c56f595","newCaseOwner":"0x76665267","showCreateCase":false}|0x46497e78
05:44:17.0 (22420032)|SYSTEM_METHOD_EXIT|[54]|communityCaseMgmtController.__sfdc_currentUserId()
05:44:17.0 (22852455)|SOQL_EXECUTE_BEGIN|[54]|Aggregations:0|SELECT CaseNumber, ContactEmail, ContactId, CreatedById, Description, Priority, Reason, Subject, Issue_Type__c, accountid, status FROM Case WHERE CreatedById = :tmpVar1
05:44:17.0 (22858313)|LIMIT_USAGE|[54]|SOQL|3|100
05:44:17.0 (22864822)|LIMIT_USAGE|[54]|AGGS|0|300
05:44:17.0 (27339831)|SOQL_EXECUTE_END|[54]|Rows:6
05:44:17.0 (27346040)|LIMIT_USAGE|[54]|SOQL_ROWS|9|50000
05:44:17.0 (27356227)|HEAP_ALLOCATE|[54]|Bytes:28
05:44:17.0 (27384773)|HEAP_ALLOCATE|[54]|Bytes:2224
05:44:17.0 (27411968)|HEAP_ALLOCATE|[54]|Bytes:28
05:44:17.0 (27428473)|SYSTEM_METHOD_ENTRY|[54]|communityCaseMgmtController.__sfdc_myCases(List<Case>)
05:44:17.0 (27563572)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accCaseCount":"0x37be80e4","accName":"0x8e76312","con":"0x3d115ad0","conRelatedAccsList":"0x76efe7bb","currentUser":"0x6af9ac9e","currentUserId":"00524000005uNfKAAU","myOrgCases":"0x4c56f595","newCaseOwner":"0x76665267","showCreateCase":false}|0x46497e78
05:44:17.0 (27574011)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"List of size 6 too large to display"|0x3bab0ffb
05:44:17.0 (27583203)|VARIABLE_ASSIGNMENT|[4]|this.myCases|"List of size 6 too large to display"|0x46497e78
05:44:17.0 (27589802)|SYSTEM_METHOD_EXIT|[54]|communityCaseMgmtController.__sfdc_myCases(List<Case>)
05:44:17.0 (27593431)|STATEMENT_EXECUTE|[56]
05:44:17.0 (27611940)|HEAP_ALLOCATE|[56]|Bytes:4
05:44:17.0 (27691400)|SYSTEM_METHOD_ENTRY|[56]|communityCaseMgmtController.__sfdc_newCase(Case)
05:44:17.0 (27824952)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accCaseCount":"0x37be80e4","accName":"0x8e76312","con":"0x3d115ad0","conRelatedAccsList":"0x76efe7bb","currentUser":"0x6af9ac9e","currentUserId":"00524000005uNfKAAU","myCases":"0x3bab0ffb","myOrgCases":"0x4c56f595","newCaseOwner":"0x76665267","showCreateCase":false}|0x46497e78
05:44:17.0 (27834420)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{}|0x53f7a6a7
05:44:17.0 (27841982)|VARIABLE_ASSIGNMENT|[3]|this.newCase|{}|0x46497e78
05:44:17.0 (27847909)|SYSTEM_METHOD_EXIT|[56]|communityCaseMgmtController.__sfdc_newCase(Case)
05:44:17.0 (27851596)|STATEMENT_EXECUTE|[57]
05:44:17.0 (27858650)|HEAP_ALLOCATE|[57]|Bytes:4
05:44:17.0 (27867736)|SYSTEM_CONSTRUCTOR_ENTRY|[57]|<init>()
05:44:17.0 (27881367)|SYSTEM_CONSTRUCTOR_EXIT|[57]|<init>()
05:44:17.0 (27887940)|SYSTEM_METHOD_ENTRY|[57]|communityCaseMgmtController.__sfdc_relatedAccId(List<Id>)
05:44:17.0 (28003918)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accCaseCount":"0x37be80e4","accName":"0x8e76312","con":"0x3d115ad0","conRelatedAccsList":"0x76efe7bb","currentUser":"0x6af9ac9e","currentUserId":"00524000005uNfKAAU","myCases":"0x3bab0ffb","myOrgCases":"0x4c56f595","newCase":"0x53f7a6a7","newCaseOwner":"0x76665267","showCreateCase":false}|0x46497e78
05:44:17.0 (28029091)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
05:44:17.0 (28035991)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|[]|0x29b5a4a3
05:44:17.0 (28043138)|VARIABLE_ASSIGNMENT|[8]|this.relatedAccId|[]|0x46497e78
05:44:17.0 (28049011)|SYSTEM_METHOD_EXIT|[57]|communityCaseMgmtController.__sfdc_relatedAccId(List<Id>)
05:44:17.0 (28052136)|STATEMENT_EXECUTE|[59]
05:44:17.0 (28055635)|HEAP_ALLOCATE|[59]|Bytes:21
05:44:17.0 (28062705)|SYSTEM_METHOD_ENTRY|[59]|communityCaseMgmtController.__sfdc_newCase()
